,시도,일시,fire,평균기온(°C),최고기온(°C),일강수량(mm),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),최저기온(°C),일 최심적설(cm)
39579,충남,2021-07-15,0,27.7,34.4,1.2666666666666666,77.26666666666667,4.6,1.1166666666666667,22.6,0.0
39580,충남,2021-07-16,0,26.616666666666664,34.1,7.416666666666667,81.13333333333334,6.8,1.2666666666666668,21.1,0.0
39581,충남,2021-07-17,0,25.53333333333333,32.8,3.233333333333333,82.86666666666666,5.3,1.3833333333333335,20.5,0.0
39582,충남,2021-07-18,0,25.983333333333334,32.9,4.816666666666666,81.06666666666666,5.5,1.1166666666666667,20.3,0.0
39583,충남,2021-07-19,0,25.96666666666667,32.6,3.183333333333333,83.05,4.8,0.9166666666666666,22.1,0.0
39584,충남,2021-07-20,0,27.083333333333332,34.1,0.0,83.35000000000001,3.2,0.7999999999999999,22.7,0.0
39585,충남,2021-07-21,0,28.45,35.6,0.0,71.28333333333333,4.1,1.3666666666666665,21.2,0.0
39586,충남,2021-07-22,0,27.866666666666664,35.2,0.0,70.08333333333333,4.5,1.3499999999999999,21.0,0.0
39587,충남,2021-07-23,0,28.150000000000002,35.7,0.0,71.28333333333335,4.2,1.1500000000000001,20.7,0.0
39588,충남,2021-07-24,0,28.616666666666664,35.7,0.0,71.63333333333333,3.8,1.1500000000000001,22.5,0.0
39589,충남,2021-07-25,0,28.3,34.7,0.0,70.91666666666667,5.0,1.2833333333333334,22.4,0.0
39590,충남,2021-07-26,0,28.116666666666664,34.9,0.0,69.39999999999999,4.3,1.3833333333333335,20.7,0.0
39591,충남,2021-07-27,0,28.116666666666664,35.8,0.0,70.41666666666667,4.0,1.1666666666666667,20.4,0.0
39592,충남,2021-07-28,0,28.03333333333333,34.6,0.016666666666666666,75.53333333333333,4.1,0.9833333333333334,22.6,0.0
39593,충남,2021-07-29,0,27.983333333333334,34.6,0.0,75.81666666666666,4.4,1.05,22.7,0.0
39594,충남,2021-07-30,0,28.53333333333333,35.1,0.7166666666666667,73.38333333333333,4.9,1.5166666666666666,22.7,0.0
39595,충남,2021-07-31,0,28.28333333333333,34.3,0.7833333333333333,77.68333333333334,4.3,1.4166666666666667,24.6,0.0
39596,충남,2021-08-01,0,25.55,32.2,21.016666666666666,91.93333333333334,3.6,0.8166666666666668,23.0,0.0
39597,충남,2021-08-02,0,25.366666666666664,29.3,5.45,91.55,3.2,0.7000000000000001,23.2,0.0
39598,충남,2021-08-03,0,26.983333333333334,32.1,0.5666666666666668,84.14999999999999,3.9,1.0833333333333333,22.7,0.0
39599,충남,2021-08-04,0,27.700000000000003,33.5,0.0,77.64999999999999,4.8,1.1166666666666667,23.2,0.0
39600,충남,2021-08-05,0,28.21666666666667,34.5,0.15,75.38333333333334,3.8,1.0333333333333334,23.2,0.0
39601,충남,2021-08-06,0,27.099999999999998,34.9,0.13333333333333333,77.48333333333333,6.9,1.25,22.1,0.0
39602,충남,2021-08-07,0,26.28333333333333,34.0,0.0,77.0,4.3,1.0666666666666667,21.2,0.0
39603,충남,2021-08-08,0,26.150000000000002,33.4,0.0,81.85000000000001,5.4,1.3166666666666667,21.8,0.0
39604,충남,2021-08-09,0,27.116666666666664,33.9,0.0,71.98333333333333,4.4,1.3499999999999999,20.9,0.0
39605,충남,2021-08-10,1,26.3,32.7,2.766666666666666,79.60000000000001,6.1,1.3833333333333335,21.4,0.0
39606,충남,2021-08-11,0,26.383333333333336,33.3,0.0,76.56666666666666,5.4,1.0166666666666666,20.8,0.0
39607,충남,2021-08-12,0,25.983333333333334,33.1,0.9500000000000001,78.91666666666667,4.4,1.05,20.7,0.0
39608,충남,2021-08-13,0,25.333333333333332,30.3,0.016666666666666666,81.11666666666666,3.2,1.0999999999999999,20.2,0.0
39609,충남,2021-08-14,0,25.233333333333334,30.6,0.21666666666666667,75.73333333333333,4.1,1.4166666666666667,20.9,0.0
39610,충남,2021-08-15,0,25.71666666666667,33.5,0.0,68.85000000000001,4.5,1.4666666666666668,19.2,0.0
39611,충남,2021-08-16,0,25.533333333333335,31.8,0.0,69.28333333333333,4.4,1.6166666666666665,19.7,0.0
39612,충남,2021-08-17,0,25.066666666666666,31.8,0.15,67.46666666666665,5.3,2.0166666666666666,19.7,0.0
39613,충남,2021-08-18,1,23.96666666666667,31.1,1.4000000000000001,74.31666666666666,7.1,1.8,18.3,0.0
39614,충남,2021-08-18,1,23.96666666666667,31.1,1.4000000000000001,74.31666666666666,7.1,1.8,18.3,0.0
39615,충남,2021-08-19,0,23.900000000000002,31.0,6.016666666666667,76.55,4.7,1.45,18.5,0.0
39616,충남,2021-08-20,0,24.983333333333334,31.5,2.5500000000000003,77.05,5.5,1.3499999999999999,19.1,0.0
39617,충남,2021-08-21,0,24.083333333333332,28.3,29.3,86.8,11.6,2.2666666666666666,21.0,0.0
39618,충남,2021-08-22,0,24.5,29.8,0.9666666666666667,85.35000000000001,4.6,1.3166666666666667,20.3,0.0
39619,충남,2021-08-23,0,22.066666666666666,24.8,70.81666666666666,96.26666666666667,5.4,1.3833333333333335,20.1,0.0
39620,충남,2021-08-24,0,24.416666666666668,29.1,25.116666666666664,90.86666666666667,9.5,2.3000000000000003,20.8,0.0
39621,충남,2021-08-25,0,23.316666666666666,27.2,23.766666666666666,96.33333333333333,4.2,0.8166666666666668,21.0,0.0
39622,충남,2021-08-26,0,24.666666666666668,30.5,0.0,90.55,4.4,1.2833333333333334,21.0,0.0
39623,충남,2021-08-27,0,21.099999999999998,25.0,19.066666666666666,96.73333333333333,6.1,0.9166666666666666,18.2,0.0
39624,충남,2021-08-28,0,22.333333333333332,28.6,0.5166666666666667,88.43333333333334,2.4,0.6333333333333333,18.0,0.0
39625,충남,2021-08-29,0,21.833333333333332,28.0,26.400000000000002,86.43333333333334,4.3,1.2,17.8,0.0
39626,충남,2021-08-30,0,22.433333333333334,27.9,0.03333333333333333,89.5,2.3,0.6,18.8,0.0
39627,충남,2021-08-31,0,22.95,28.8,13.816666666666668,88.93333333333334,5.3,1.3333333333333333,18.9,0.0
39628,충남,2021-09-01,0,22.733333333333334,26.9,83.05,93.0,8.8,1.616666666666667,20.8,0.0
39629,충남,2021-09-02,0,22.7,29.0,1.2333333333333334,84.11666666666666,4.5,1.4000000000000001,19.5,0.0
39630,충남,2021-09-03,0,22.916666666666668,29.3,0.0,77.71666666666667,3.8,1.3499999999999999,18.2,0.0
39631,충남,2021-09-04,0,22.150000000000002,28.5,0.0,75.26666666666667,4.4,1.4166666666666667,15.3,0.0
39632,충남,2021-09-05,0,21.083333333333332,24.8,0.9500000000000001,81.66666666666667,5.2,1.4333333333333333,16.3,0.0
39633,충남,2021-09-06,0,20.433333333333334,24.7,37.21666666666667,86.5,6.3,1.866666666666667,17.0,0.0
39634,충남,2021-09-07,0,21.116666666666667,25.6,3.733333333333333,92.51666666666667,7.4,1.75,17.7,0.0
39635,충남,2021-09-08,0,21.75,28.3,0.65,83.16666666666667,4.6,1.0333333333333334,16.8,0.0
39636,충남,2021-09-09,0,21.349999999999998,29.0,0.0,84.83333333333333,2.9,0.7000000000000001,15.3,0.0
39637,충남,2021-09-10,0,22.349999999999998,28.3,0.0,86.83333333333333,4.7,1.0166666666666666,17.3,0.0
39638,충남,2021-09-11,0,23.0,30.2,0.0,83.64999999999999,3.4,0.85,18.2,0.0
39639,충남,2021-09-12,0,22.96666666666667,29.9,0.0,83.14999999999999,3.6,1.0,17.6,0.0
39640,충남,2021-09-13,0,23.45,29.8,0.0,73.45,4.7,1.5999999999999999,18.2,0.0
39641,충남,2021-09-14,0,22.333333333333332,27.2,0.0,68.05,5.5,2.4499999999999997,17.6,0.0
39642,충남,2021-09-15,0,22.866666666666664,29.4,0.0,61.81666666666666,6.4,2.8000000000000003,15.4,0.0
39643,충남,2021-09-16,0,22.0,27.6,1.0166666666666666,68.58333333333333,5.1,2.066666666666667,14.2,0.0
39644,충남,2021-09-17,0,20.46666666666667,25.8,13.15,85.61666666666667,6.2,2.0166666666666666,15.5,0.0
39645,충남,2021-09-18,0,21.266666666666666,28.9,0.0,76.31666666666666,3.7,1.1500000000000001,13.2,0.0
39646,충남,2021-09-19,0,21.900000000000002,28.8,0.0,80.0,3.2,0.85,15.3,0.0
39647,충남,2021-09-20,0,22.75,28.9,0.016666666666666666,72.21666666666667,5.5,1.7166666666666668,14.3,0.0
39648,충남,2021-09-21,0,22.366666666666664,26.9,38.63333333333333,86.95,6.5,2.25,18.7,0.0
39649,충남,2021-09-22,0,21.3,27.6,10.816666666666668,79.95,8.2,1.8833333333333335,15.9,0.0
39650,충남,2021-09-23,0,19.816666666666666,27.2,0.0,74.76666666666667,5.9,1.3,13.0,0.0
39651,충남,2021-09-24,0,19.866666666666667,27.3,0.0,76.73333333333333,3.6,1.1166666666666667,12.6,0.0
39652,충남,2021-09-25,0,20.55,24.8,0.0,77.55,4.0,1.5666666666666667,15.0,0.0
39653,충남,2021-09-26,0,20.966666666666665,25.7,0.0,73.33333333333333,3.8,1.3666666666666665,15.1,0.0
39654,충남,2021-09-27,0,21.333333333333332,27.1,0.0,73.93333333333334,4.0,1.2,16.7,0.0
39655,충남,2021-09-28,0,20.933333333333334,25.2,0.6666666666666666,84.2,3.7,1.0833333333333333,18.2,0.0
39656,충남,2021-09-29,0,20.733333333333334,23.4,20.783333333333335,95.51666666666667,4.7,0.9666666666666667,16.6,0.0
39657,충남,2021-09-30,0,20.28333333333333,28.3,0.06666666666666667,84.18333333333332,3.6,1.0166666666666666,14.8,0.0
39658,충남,2021-10-01,0,20.25,28.1,2.783333333333333,83.5,10.7,1.2,14.6,0.0
39659,충남,2021-10-02,0,20.05,27.6,3.5833333333333335,83.05,4.0,0.9333333333333332,14.1,0.0
39660,충남,2021-10-03,0,21.383333333333336,31.1,0.0,75.89999999999999,4.8,1.1666666666666667,14.3,0.0
39661,충남,2021-10-04,0,22.71666666666667,29.5,0.0,80.18333333333334,7.4,2.15,13.7,0.0
39662,충남,2021-10-05,0,22.583333333333332,28.5,0.0,81.89999999999999,5.3,1.5166666666666666,16.0,0.0
39663,충남,2021-10-06,0,21.616666666666664,28.4,0.15,85.64999999999999,3.2,0.8166666666666668,15.2,0.0
39664,충남,2021-10-07,0,19.75,26.2,6.416666666666667,93.05,4.1,0.7666666666666666,16.2,0.0
39665,충남,2021-10-08,0,19.616666666666664,22.2,0.5833333333333334,92.26666666666667,3.0,0.7666666666666667,17.3,0.0
39666,충남,2021-10-09,0,22.21666666666667,28.8,0.05000000000000001,84.85000000000001,3.7,0.9666666666666667,18.4,0.0
39667,충남,2021-10-10,0,21.083333333333332,29.3,6.166666666666667,86.41666666666667,5.2,1.5833333333333333,15.8,0.0
39668,충남,2021-10-11,0,15.683333333333332,20.2,4.783333333333333,80.35000000000001,4.1,1.1666666666666667,12.1,0.0
39669,충남,2021-10-12,0,16.416666666666668,18.5,2.216666666666667,85.41666666666667,5.0,1.9833333333333334,14.2,0.0
39670,충남,2021-10-13,0,18.8,25.6,0.0,78.75,4.2,1.3333333333333333,14.1,0.0
39671,충남,2021-10-14,0,18.55,26.1,0.0,82.53333333333333,3.7,0.9333333333333332,13.1,0.0
39672,충남,2021-10-15,0,17.849999999999998,23.1,3.6666666666666665,87.83333333333333,4.4,0.7000000000000001,13.8,0.0
39673,충남,2021-10-16,0,12.0,17.7,3.3333333333333335,59.21666666666667,6.0,2.4499999999999997,5.0,0.0
39674,충남,2021-10-17,0,5.666666666666667,13.0,0.0,56.666666666666664,5.3,1.5833333333333333,-0.5,0.0
39675,충남,2021-10-18,0,9.049999999999999,17.4,0.0,70.83333333333333,3.6,0.9166666666666666,-1.4,0.0
39676,충남,2021-10-19,0,10.65,17.2,10.816666666666668,79.46666666666667,6.8,1.3833333333333335,4.4,0.0
39677,충남,2021-10-20,0,8.15,16.6,0.0,76.98333333333333,4.2,0.7999999999999999,1.2,0.0
39678,충남,2021-10-21,0,8.4,17.0,0.0,76.86666666666667,3.2,0.8166666666666668,1.0,0.0
39679,충남,2021-10-22,0,8.833333333333334,17.9,0.0,72.76666666666667,4.4,1.0833333333333333,1.2,0.0
39680,충남,2021-10-23,0,9.566666666666666,19.6,0.0,72.96666666666667,4.5,0.6833333333333332,1.4,0.0
39681,충남,2021-10-24,0,9.983333333333334,19.3,0.0,78.10000000000001,3.4,0.6833333333333332,1.8,0.0
39682,충남,2021-10-25,0,9.883333333333333,19.0,0.0,77.89999999999999,3.8,0.8666666666666667,1.6,0.0
39683,충남,2021-10-26,0,11.066666666666668,19.8,0.0,82.58333333333333,3.0,0.6,1.3,0.0
39684,충남,2021-10-27,0,11.816666666666668,20.1,0.0,74.60000000000001,6.3,1.1166666666666667,4.1,0.0
39685,충남,2021-10-28,0,10.266666666666666,20.1,0.0,71.96666666666665,4.1,0.85,1.2,0.0
39686,충남,2021-10-29,0,12.299999999999999,22.2,0.0,69.61666666666666,3.7,0.85,3.0,0.0
39687,충남,2021-10-30,0,11.716666666666667,20.3,0.0,79.53333333333333,3.3,0.5833333333333334,5.5,0.0
39688,충남,2021-10-31,0,12.316666666666668,20.6,0.03333333333333333,84.61666666666666,3.6,0.6166666666666667,4.2,0.0
39689,충남,2021-11-01,0,11.866666666666667,20.1,0.0,81.33333333333333,5.4,0.9666666666666667,6.8,0.0
39690,충남,2021-11-02,0,10.516666666666667,18.3,0.0,78.78333333333333,4.7,0.7333333333333334,5.0,0.0
39691,충남,2021-11-03,0,10.200000000000001,18.6,0.0,79.7,3.8,0.7166666666666667,2.8,0.0
39692,충남,2021-11-04,0,11.866666666666667,19.4,4.25,84.26666666666667,4.5,0.7666666666666666,4.8,0.0
39693,충남,2021-11-05,0,11.299999999999999,20.8,0.0,78.95,3.5,0.8166666666666668,3.5,0.0
39694,충남,2021-11-06,0,12.566666666666668,22.3,0.0,71.13333333333334,4.3,1.05,3.2,0.0
39695,충남,2021-11-07,0,14.533333333333333,22.3,0.0,65.38333333333333,5.8,1.6166666666666665,4.2,0.0
39696,충남,2021-11-08,0,9.833333333333334,17.6,25.849999999999998,77.39999999999999,6.9,2.4,5.4,0.0
39697,충남,2021-11-09,0,7.583333333333333,12.4,6.216666666666666,78.39999999999999,8.9,2.1999999999999997,4.6,0.0
39698,충남,2021-11-10,0,6.05,10.5,7.683333333333334,89.06666666666666,5.7,1.05,0.2,0.0
39699,충남,2021-11-11,0,6.516666666666667,12.4,2.1666666666666665,74.58333333333333,8.0,1.5833333333333333,0.8,0.0
39700,충남,2021-11-12,0,5.516666666666667,10.2,1.8166666666666667,79.11666666666666,5.8,1.1166666666666667,0.7,0.0
39701,충남,2021-11-13,0,6.816666666666666,15.3,0.0,81.36666666666666,4.8,0.7999999999999999,-1.8,0.0
39702,충남,2021-11-14,0,9.75,17.8,0.0,77.23333333333333,4.5,1.05,0.6,0.0
39703,충남,2021-11-15,0,8.266666666666667,16.6,0.0,82.61666666666666,3.1,0.5833333333333334,1.5,0.0
39704,충남,2021-11-16,0,7.133333333333333,16.2,0.0,75.64999999999999,4.0,0.7833333333333333,0.9,0.0
39705,충남,2021-11-17,0,6.816666666666666,14.9,0.0,75.76666666666667,4.0,0.6666666666666666,-1.5,0.0
39706,충남,2021-11-18,0,9.883333333333333,17.4,0.0,83.98333333333333,6.6,1.5666666666666667,0.6,0.0
39707,충남,2021-11-19,1,11.216666666666667,17.8,0.0,89.3,4.4,1.0833333333333333,2.7,0.0
39708,충남,2021-11-20,0,9.033333333333333,16.9,0.0,93.25,2.9,0.5833333333333334,4.4,0.0
39709,충남,2021-11-21,0,9.6,16.6,1.2666666666666666,86.96666666666665,7.9,0.7333333333333334,3.6,0.0
39710,충남,2021-11-22,0,4.916666666666667,13.6,6.716666666666666,75.51666666666667,8.9,2.6833333333333336,0.2,0.0
39711,충남,2021-11-23,0,1.8666666666666665,5.8,2.516666666666667,82.64999999999999,5.9,1.4166666666666667,-3.6,0.4
39712,충남,2021-11-24,0,5.25,12.8,0.4166666666666667,74.91666666666667,5.8,1.4166666666666667,-0.6,0.0
39713,충남,2021-11-25,0,7.2592592592592595,15.4,0.049999999999999996,70.04166666666667,5.7,1.3166666666666667,-0.1,0.0
39714,충남,2021-11-26,0,3.8333333333333335,11.9,0.0,70.5,3.5,0.7999999999999999,-3.2,0.0
39715,충남,2021-11-27,0,2.5833333333333335,11.4,0.0,69.63333333333333,2.9,0.7166666666666668,-3.9,0.0
39716,충남,2021-11-28,0,3.5666666666666664,13.0,0.0,70.93333333333334,3.6,0.6666666666666666,-5.1,0.0
39717,충남,2021-11-29,0,5.766666666666667,15.4,0.0,78.76666666666667,3.0,0.6,-3.8,0.0
39718,충남,2021-11-30,0,6.683333333333334,13.2,31.316666666666666,83.01666666666667,9.5,2.6666666666666665,1.5,0.0
39719,충남,2021-12-01,0,1.1333333333333333,4.4,0.016666666666666666,57.449999999999996,8.7,3.233333333333333,-3.7,0.0
39720,충남,2021-12-02,0,2.566666666666667,10.1,0.43333333333333335,70.61666666666666,5.2,1.3,-7.1,0.0
39721,충남,2021-12-03,0,4.2,10.2,1.4333333333333333,63.23333333333333,7.1,2.066666666666667,-0.7,0.0
39722,충남,2021-12-04,0,0.2333333333333333,8.5,0.08333333333333333,79.41666666666667,4.0,0.65,-5.4,0.0
39723,충남,2021-12-05,0,1.25,10.4,0.0,73.21666666666667,3.1,0.6,-5.6,0.0
39724,충남,2021-12-06,0,3.766666666666667,12.9,0.0,72.66666666666667,3.1,0.65,-4.2,0.0
39725,충남,2021-12-07,0,4.55,13.0,0.0,78.66666666666667,3.7,0.7666666666666666,-2.3,0.0
39726,충남,2021-12-08,0,4.8500000000000005,13.8,0.0,79.56666666666666,2.7,0.6833333333333332,-3.1,0.0
39727,충남,2021-12-09,0,5.0,13.1,0.0,79.95,3.2,0.5333333333333333,-3.3,0.0
39728,충남,2021-12-10,0,6.7,13.3,1.8833333333333335,91.66666666666667,5.6,0.6166666666666667,0.1,0.0
39729,충남,2021-12-11,0,6.166666666666667,11.7,0.0,87.96666666666665,4.2,0.5666666666666667,2.2,0.0
39730,충남,2021-12-12,0,3.1999999999999997,9.1,0.0,65.88333333333333,7.5,2.0500000000000003,-3.1,0.0
39731,충남,2021-12-13,0,-1.7166666666666668,4.0,0.0,58.26666666666666,4.3,1.1833333333333333,-7.6,0.0
39732,충남,2021-12-14,0,3.6833333333333336,10.0,0.9333333333333332,73.03333333333333,4.8,1.25,-7.4,0.0
39733,충남,2021-12-15,0,6.933333333333334,13.1,1.3499999999999999,86.41666666666667,5.8,1.1333333333333335,0.6,0.0
39734,충남,2021-12-16,0,5.8500000000000005,12.3,0.0,80.76666666666667,6.2,0.6833333333333332,0.6,0.0
39735,충남,2021-12-17,0,-2.25,7.4,0.6333333333333333,58.78333333333333,8.3,3.75,-8.7,0.8
39736,충남,2021-12-18,0,-3.8833333333333333,5.0,1.25,72.2,5.1,1.2666666666666668,-12.1,3.5
39737,충남,2021-12-19,0,1.15,7.0,0.9666666666666667,73.88333333333334,8.1,1.2166666666666666,-5.0,3.1
39738,충남,2021-12-20,1,6.25,12.4,0.0,76.81666666666666,6.6,1.6166666666666665,-4.2,0.0
39739,충남,2021-12-21,0,5.5,13.7,0.0,77.81666666666666,4.9,1.05,-1.6,0.0
39740,충남,2021-12-22,0,1.3,10.5,0.0,63.833333333333336,2.9,0.75,-5.4,0.0
39741,충남,2021-12-23,0,1.5333333333333334,10.4,0.0,65.56666666666666,2.3,0.6,-6.0,0.0
39742,충남,2021-12-24,0,0.8333333333333334,10.1,0.0,73.31666666666666,6.1,1.6666666666666667,-4.6,0.0
39743,충남,2021-12-25,0,-7.300000000000001,-1.6,0.11666666666666665,61.26666666666667,6.3,3.25,-12.3,0.7
39744,충남,2021-12-26,0,-8.450000000000001,-3.0,0.09999999999999999,61.78333333333333,5.3,1.9166666666666667,-13.7,0.1
39745,충남,2021-12-27,0,-4.95,1.9,0.8500000000000001,75.23333333333333,4.8,1.0999999999999999,-14.9,1.4
39746,충남,2021-12-28,0,-0.9833333333333334,7.3,0.0,85.38333333333333,3.7,0.6,-8.0,1.4
39747,충남,2021-12-29,0,2.516666666666667,9.2,0.18333333333333335,72.21666666666667,7.3,1.5999999999999999,-5.2,0.0
39748,충남,2021-12-30,0,-1.2833333333333332,3.4,1.4833333333333334,63.01666666666667,7.9,2.0500000000000003,-4.1,5.0
39749,충남,2021-12-31,0,-4.95,-0.1,0.0,57.68333333333334,6.5,1.8666666666666665,-9.9,4.1
39750,충남,2022-01-01,1,-5.1000000000000005,2.5,0.0,63.38333333333333,3.1,0.6833333333333332,-13.2,0.1
39751,충남,2022-01-02,0,-1.5833333333333333,7.0,0.11666666666666665,70.73333333333333,5.7,1.0833333333333333,-9.3,0.0
39752,충남,2022-01-03,0,-2.716666666666667,4.6,0.016666666666666666,73.68333333333332,3.5,0.7000000000000001,-11.9,0.0
39753,충남,2022-01-04,0,-1.0166666666666668,5.0,0.03333333333333333,60.35,5.4,1.3166666666666667,-8.0,0.0
39754,충남,2022-01-05,0,-2.45,3.6,0.0,61.18333333333334,3.1,0.7999999999999999,-10.7,0.0
39755,충남,2022-01-06,1,-2.0500000000000003,6.0,0.0,64.23333333333333,4.3,0.9833333333333334,-9.0,0.0
39756,충남,2022-01-07,0,-3.1333333333333333,6.6,0.0,66.8,3.1,0.5833333333333334,-11.1,0.0
39757,충남,2022-01-08,0,-0.3833333333333333,7.2,0.0,71.53333333333333,3.6,0.8166666666666668,-10.4,0.0
39758,충남,2022-01-09,0,0.8833333333333333,7.0,0.0,75.7,4.0,0.6833333333333332,-4.9,0.0
39759,충남,2022-01-10,0,-0.10000000000000002,8.0,0.3,73.60000000000001,5.1,0.7666666666666666,-7.7,0.0
39760,충남,2022-01-11,0,-3.766666666666667,1.8,0.3,59.416666666666664,7.3,3.0500000000000003,-8.6,0.0
39761,충남,2022-01-12,0,-5.45,1.5,0.0,62.56666666666666,5.1,1.3,-13.8,0.0
39762,충남,2022-01-13,0,-4.55,0.6,0.5166666666666667,63.1,7.6,2.3333333333333335,-9.4,1.7
39763,충남,2022-01-14,0,-4.733333333333333,3.1,0.0,57.63333333333333,3.9,0.8833333333333333,-12.8,0.0
39764,충남,2022-01-15,0,-0.3666666666666667,6.3,0.016666666666666666,58.25,4.6,0.7999999999999999,-8.8,0.0
39765,충남,2022-01-16,0,-0.26666666666666666,5.3,0.15,60.916666666666664,7.1,2.1,-6.9,0.0
39766,충남,2022-01-17,0,-3.466666666666667,2.6,0.5333333333333333,67.13333333333334,5.8,1.6833333333333333,-11.3,0.2
39767,충남,2022-01-18,0,-5.616666666666667,2.7,0.0,58.73333333333333,3.3,0.9166666666666666,-14.2,0.1
39768,충남,2022-01-19,0,-4.233333333333333,5.7,0.8833333333333333,72.43333333333334,5.7,1.3833333333333335,-12.6,1.2
39769,충남,2022-01-20,0,-5.016666666666667,3.3,0.0,69.14999999999999,3.6,1.05,-12.9,0.3
39770,충남,2022-01-21,0,-3.3833333333333333,6.8,0.0,61.916666666666664,3.1,0.75,-12.8,0.0
39771,충남,2022-01-22,0,1.45,9.7,0.0,61.43333333333333,3.0,0.6666666666666666,-7.4,0.0
39772,충남,2022-01-23,0,2.783333333333333,9.9,0.0,61.98333333333333,4.6,1.366666666666667,-3.4,0.0
39773,충남,2022-01-24,0,3.6666666666666665,10.0,0.0,64.21666666666667,5.5,1.4000000000000001,-5.5,0.0
39774,충남,2022-01-25,0,3.0833333333333335,6.5,0.5333333333333333,84.35000000000001,3.7,0.7333333333333334,-1.6,0.0
39775,충남,2022-01-26,0,1.45,7.6,0.0,71.41666666666667,5.0,0.9666666666666667,-3.9,0.0
39776,충남,2022-01-27,0,-0.7666666666666666,6.5,0.0,65.43333333333332,4.7,1.05,-6.4,0.0
39777,충남,2022-01-28,0,-1.6166666666666665,5.2,0.0,61.583333333333336,5.1,1.1500000000000001,-8.5,0.0
39778,충남,2022-01-29,0,-2.733333333333334,4.3,0.0,58.666666666666664,6.1,1.2333333333333334,-8.5,0.0
39779,충남,2022-01-30,1,-2.85,4.8,0.0,58.18333333333334,6.1,1.05,-11.3,0.0
39780,충남,2022-01-31,1,-1.3833333333333335,6.5,1.6833333333333333,67.93333333333334,5.5,1.1166666666666667,-11.1,3.8
39781,충남,2022-02-01,0,0.03333333333333335,2.9,1.2833333333333334,75.06666666666666,6.5,1.8333333333333333,-4.3,5.4
39782,충남,2022-02-02,0,-1.2333333333333334,4.1,0.0,63.01666666666667,5.3,1.2666666666666666,-7.0,3.4
39783,충남,2022-02-03,0,-2.6333333333333333,4.1,0.0,60.11666666666667,4.5,1.2166666666666666,-9.1,0.5
39784,충남,2022-02-04,0,-3.0833333333333335,3.0,0.21666666666666667,67.0,7.3,1.7833333333333332,-7.4,1.5
39785,충남,2022-02-05,0,-4.083333333333333,1.0,0.11666666666666665,63.083333333333336,6.9,2.216666666666667,-8.8,1.5
39786,충남,2022-02-06,0,-2.9333333333333336,4.1,0.0,65.63333333333334,6.4,1.55,-11.8,0.0
39787,충남,2022-02-07,0,-2.65,3.1,0.0,56.61666666666667,3.9,0.9500000000000001,-10.7,0.0
39788,충남,2022-02-08,0,-0.9166666666666666,7.0,0.0,63.11666666666667,5.6,1.0166666666666666,-8.7,0.0
39789,충남,2022-02-09,0,0.016666666666666663,8.9,0.0,61.43333333333334,3.5,0.7333333333333334,-9.5,0.0
39790,충남,2022-02-10,0,1.2666666666666666,9.0,0.0,59.86666666666667,4.9,1.0166666666666666,-5.2,0.0
39791,충남,2022-02-11,1,1.1500000000000001,11.3,0.0,61.916666666666664,5.0,0.8833333333333333,-8.1,0.0
39792,충남,2022-02-11,1,1.1500000000000001,11.3,0.0,61.916666666666664,5.0,0.8833333333333333,-8.1,0.0
39793,충남,2022-02-12,0,2.6833333333333336,12.3,0.0,56.666666666666664,4.7,0.9333333333333332,-5.1,0.0
39794,충남,2022-02-13,0,3.3666666666666667,11.6,0.0,60.03333333333333,4.0,1.1333333333333333,-3.7,0.0
39795,충남,2022-02-14,1,2.2666666666666666,11.9,0.9666666666666667,68.71666666666665,6.1,1.7666666666666666,-5.5,0.0
39796,충남,2022-02-15,0,-2.716666666666667,1.2,0.13333333333333333,65.05,7.7,2.733333333333334,-6.4,0.0
39797,충남,2022-02-16,0,-5.1000000000000005,-1.0,0.5499999999999999,63.199999999999996,7.7,2.6166666666666667,-8.4,2.4
39798,충남,2022-02-17,0,-5.3999999999999995,0.7,0.0,51.949999999999996,5.2,1.8666666666666665,-11.1,0.0
39799,충남,2022-02-18,1,-2.0500000000000003,7.4,0.0,50.46666666666667,3.5,0.9166666666666666,-13.0,0.0
39800,충남,2022-02-19,1,-0.16666666666666666,5.1,0.0,58.550000000000004,7.7,1.8,-4.8,0.0
39801,충남,2022-02-19,1,-0.16666666666666666,5.1,0.0,58.550000000000004,7.7,1.8,-4.8,0.0
39802,충남,2022-02-20,0,-3.266666666666667,1.1,0.09999999999999999,48.68333333333334,8.2,2.733333333333333,-6.6,0.0
39803,충남,2022-02-21,1,-1.7,7.4,0.0,63.083333333333336,8.1,2.0833333333333335,-10.6,0.0
39804,충남,2022-02-22,0,-2.433333333333333,3.5,0.08333333333333333,50.93333333333334,6.2,1.9166666666666667,-8.8,0.0
39805,충남,2022-02-23,0,-4.5,2.4,0.0,47.81666666666666,6.4,1.7666666666666666,-11.7,0.0
39806,충남,2022-02-24,1,-2.6666666666666665,5.5,0.0,58.73333333333333,5.9,1.2333333333333334,-12.4,0.0
39807,충남,2022-02-25,0,1.5666666666666667,10.4,0.0,76.2,5.3,1.4000000000000001,-9.2,0.0
39808,충남,2022-02-26,0,5.416666666666667,12.4,0.5333333333333333,73.81666666666666,8.9,3.4333333333333336,-3.4,0.0
