,시도,일시,fire,평균기온(°C),최고기온(°C),일강수량(mm),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),최저기온(°C)
57802,세종,2021-01-13,0,2.6,9.3,0.0,79.4,3.5,1.1,-5.0
57803,세종,2021-01-14,0,2.7,8.8,0.0,49.6,3.1,0.9,-2.9
57804,세종,2021-01-15,0,5.3,12.4,0.0,64.0,4.1,1.5,-0.3
57805,세종,2021-01-16,0,-2.0,2.0,0.0,54.9,5.2,2.0,-5.4
57806,세종,2021-01-17,0,-3.7,0.7,0.0,57.6,3.2,1.3,-8.4
57807,세종,2021-01-18,0,-2.4,3.6,2.1,70.0,6.9,1.9,-5.3
57808,세종,2021-01-19,0,-5.6,-0.7,0.0,43.6,3.9,1.1,-10.5
57809,세종,2021-01-20,0,-1.3,6.9,0.0,49.9,1.6,0.5,-8.8
57810,세종,2021-01-21,0,3.8,8.6,6.8,67.9,2.4,0.6,-0.9
57811,세종,2021-01-22,0,6.1,8.3,2.2,94.0,2.4,0.7,4.1
57812,세종,2021-01-23,0,8.1,11.9,0.0,72.3,4.9,1.9,4.7
57813,세종,2021-01-24,0,7.4,12.6,0.0,60.4,2.9,1.0,2.3
57814,세종,2021-01-25,0,7.8,13.4,0.0,58.5,4.2,1.1,2.3
57815,세종,2021-01-26,0,5.2,7.1,3.5,82.4,2.9,0.9,3.5
57816,세종,2021-01-27,0,2.5,6.8,0.0,45.0,4.6,1.7,-0.5
57817,세종,2021-01-28,0,-2.4,4.5,2.2,57.5,7.2,2.5,-7.1
57818,세종,2021-01-29,0,-6.7,-3.0,0.0,49.8,5.2,2.5,-9.5
57819,세종,2021-01-30,0,-0.3,8.4,0.0,54.0,3.8,1.3,-8.7
57820,세종,2021-01-31,0,3.8,11.4,0.0,59.4,3.0,0.8,-4.8
57821,세종,2021-02-01,0,6.2,10.9,7.5,77.6,3.4,1.3,1.5
57822,세종,2021-02-02,0,-3.4,1.7,0.0,43.5,6.0,2.7,-5.3
57823,세종,2021-02-03,0,-2.4,2.9,0.8,56.5,4.9,1.6,-9.7
57824,세종,2021-02-04,0,-1.5,1.6,2.0,47.6,4.6,1.6,-5.0
57825,세종,2021-02-05,0,0.3,7.1,0.0,52.9,3.2,0.8,-6.5
57826,세종,2021-02-06,0,5.5,10.3,0.0,66.1,3.4,1.3,-1.3
57827,세종,2021-02-07,0,4.9,10.6,0.0,61.5,4.2,1.7,-1.0
57828,세종,2021-02-08,0,-2.2,0.6,0.0,42.0,5.7,2.4,-4.4
57829,세종,2021-02-09,0,-0.9,5.7,0.0,49.8,3.1,1.1,-8.1
57830,세종,2021-02-10,0,1.8,8.8,0.0,65.5,2.3,0.8,-4.6
57831,세종,2021-02-11,0,4.7,10.8,0.0,62.9,2.2,0.6,-0.7
57832,세종,2021-02-12,0,6.4,14.4,0.0,52.1,2.4,0.7,-0.1
57833,세종,2021-02-13,0,7.0,15.7,0.0,42.4,1.6,0.5,-0.6
57834,세종,2021-02-14,0,8.5,14.0,0.6,57.6,2.1,0.6,3.9
57835,세종,2021-02-15,0,2.3,8.5,0.5,61.4,5.4,2.2,-2.5
57836,세종,2021-02-16,0,-3.7,2.3,2.7,59.4,5.7,2.0,-6.5
57837,세종,2021-02-17,0,-7.1,-5.3,0.1,50.5,5.6,3.3,-8.8
57838,세종,2021-02-18,0,-4.8,-0.3,0.2,55.5,5.2,2.0,-9.3
57839,세종,2021-02-19,0,1.8,8.9,0.0,62.4,3.9,1.7,-7.4
57840,세종,2021-02-20,0,10.7,16.8,0.0,57.9,4.3,2.3,6.0
57841,세종,2021-02-21,0,14.0,22.0,0.0,47.9,4.9,2.6,4.8
57842,세종,2021-02-22,0,10.4,18.6,0.0,44.9,7.9,2.7,1.0
57843,세종,2021-02-23,0,1.2,7.3,0.0,33.6,4.0,2.0,-2.8
57844,세종,2021-02-24,0,3.4,10.4,0.0,30.8,2.1,0.8,-2.3
57845,세종,2021-02-25,0,4.2,7.7,0.0,51.4,3.5,0.8,-0.5
57846,세종,2021-02-26,0,8.4,14.8,0.0,38.8,4.1,1.8,2.4
57847,세종,2021-02-27,0,7.9,11.9,0.0,45.6,5.7,2.9,3.7
57848,세종,2021-02-28,0,7.1,12.9,0.0,59.6,3.9,1.5,1.3
57849,세종,2021-03-01,0,7.5,11.3,63.3,92.6,6.8,1.9,1.6
57850,세종,2021-03-02,0,2.6,6.9,0.0,72.6,4.1,1.9,0.0
57851,세종,2021-03-03,0,3.7,9.8,0.0,60.3,2.4,0.9,-2.3
57852,세종,2021-03-04,0,5.1,9.5,2.3,75.6,2.8,0.7,1.2
57853,세종,2021-03-05,0,7.6,16.5,0.0,71.8,4.2,1.1,0.9
57854,세종,2021-03-06,0,6.6,14.1,0.0,70.6,5.0,2.2,3.4
57855,세종,2021-03-07,0,6.1,11.3,0.0,65.5,3.8,1.8,3.7
57856,세종,2021-03-08,0,6.6,13.6,0.0,62.0,3.2,1.0,0.9
57857,세종,2021-03-09,0,6.4,13.4,0.0,57.8,4.5,1.2,0.1
57858,세종,2021-03-10,0,8.6,17.0,0.0,47.8,3.4,1.1,-0.4
57859,세종,2021-03-11,0,9.9,17.8,0.0,46.8,4.9,1.2,2.1
57860,세종,2021-03-12,0,8.2,9.8,6.4,77.4,3.4,1.5,6.8
57861,세종,2021-03-13,0,8.4,15.0,0.0,68.1,3.9,1.3,2.8
57862,세종,2021-03-14,0,8.4,14.6,0.0,68.3,3.0,1.2,2.3
57863,세종,2021-03-15,0,11.0,16.9,0.0,59.8,3.9,1.2,3.1
57864,세종,2021-03-16,0,10.0,15.5,0.2,47.0,5.2,2.2,3.4
57865,세종,2021-03-17,0,8.3,18.2,0.0,45.0,3.1,1.1,0.1
57866,세종,2021-03-18,0,11.5,19.5,0.0,50.0,3.9,1.2,3.1
57867,세종,2021-03-19,0,13.2,17.8,0.0,48.1,4.3,2.9,9.6
57868,세종,2021-03-20,0,8.2,11.9,5.4,84.5,3.8,1.4,6.2
57869,세종,2021-03-21,0,5.8,10.0,0.0,62.8,6.2,2.4,3.8
57870,세종,2021-03-22,0,6.1,12.3,0.0,47.0,4.4,1.9,0.8
57871,세종,2021-03-23,0,8.8,17.0,0.0,58.1,4.3,1.5,0.8
57872,세종,2021-03-24,0,10.5,18.2,0.0,49.0,3.5,1.3,2.8
57873,세종,2021-03-25,0,12.2,21.1,0.0,52.9,3.0,1.1,4.3
57874,세종,2021-03-26,0,13.0,21.7,0.0,48.8,1.8,0.9,4.0
57875,세종,2021-03-27,0,12.0,14.8,20.0,71.0,2.9,1.0,8.6
57876,세종,2021-03-28,0,9.6,14.5,2.2,89.5,3.6,1.8,8.6
57877,세종,2021-03-29,0,11.7,17.0,0.0,51.9,5.2,1.7,7.7
57878,세종,2021-03-30,0,11.7,18.8,0.0,35.6,4.5,1.5,5.0
57879,세종,2021-03-31,0,13.7,23.3,0.0,33.9,2.6,0.8,3.8
57880,세종,2021-04-01,0,15.6,20.7,0.0,34.3,6.0,3.4,11.2
57881,세종,2021-04-02,0,17.1,22.3,0.0,43.0,4.5,2.8,12.0
57882,세종,2021-04-03,0,15.8,17.7,27.3,79.4,2.7,1.3,14.3
57883,세종,2021-04-04,0,11.2,14.3,5.9,78.4,4.0,2.0,9.2
57884,세종,2021-04-05,0,11.2,17.5,0.0,41.1,2.8,1.3,4.2
57885,세종,2021-04-06,0,12.7,19.8,0.0,44.5,6.7,1.7,5.5
57886,세종,2021-04-07,0,13.4,21.9,0.0,42.4,5.8,1.7,5.0
57887,세종,2021-04-08,0,12.4,19.1,0.0,34.9,5.2,1.9,5.2
57888,세종,2021-04-09,0,11.7,18.9,0.0,44.0,4.4,1.9,4.2
57889,세종,2021-04-10,0,12.1,19.9,0.0,46.6,5.0,1.8,6.5
57890,세종,2021-04-11,0,14.6,22.5,0.0,46.6,2.7,1.0,5.7
57891,세종,2021-04-12,0,13.2,16.1,18.2,72.1,3.0,1.2,11.9
57892,세종,2021-04-13,0,10.2,16.2,1.1,71.3,4.0,2.0,3.9
57893,세종,2021-04-14,0,9.0,15.9,0.0,46.3,6.3,1.9,1.3
57894,세종,2021-04-15,0,10.4,18.3,0.0,46.1,3.0,1.1,0.7
57895,세종,2021-04-16,0,10.9,15.2,0.3,73.1,3.6,1.2,7.4
57896,세종,2021-04-17,0,9.5,16.3,0.0,58.8,5.1,1.8,6.2
57897,세종,2021-04-18,0,10.3,16.5,0.0,50.3,4.2,2.0,5.9
57898,세종,2021-04-19,0,12.1,21.6,0.0,56.1,4.3,1.5,3.1
57899,세종,2021-04-20,0,14.6,24.3,0.0,49.3,4.5,1.1,5.7
57900,세종,2021-04-21,0,18.5,28.7,0.0,37.8,2.1,0.9,8.9
57901,세종,2021-04-22,0,21.3,29.8,0.0,29.6,4.9,1.6,14.0
57902,세종,2021-04-23,0,18.8,21.8,0.0,26.9,5.4,3.0,15.4
57903,세종,2021-04-24,0,17.5,24.0,0.0,31.3,4.2,2.0,13.3
57904,세종,2021-04-25,0,17.2,24.2,0.0,46.5,3.8,1.7,8.7
57905,세종,2021-04-26,0,16.2,22.6,0.0,41.4,3.3,1.7,9.9
57906,세종,2021-04-27,0,15.5,21.3,0.0,56.4,2.3,1.0,10.6
57907,세종,2021-04-28,0,15.7,19.7,0.2,59.4,2.3,1.1,12.3
57908,세종,2021-04-29,0,14.7,19.7,2.3,61.0,4.9,1.6,10.5
57909,세종,2021-04-30,0,12.1,17.0,0.7,66.6,6.7,2.0,8.8
57910,세종,2021-05-01,0,10.0,14.0,0.8,75.1,4.4,1.8,8.0
57911,세종,2021-05-02,0,12.1,18.7,4.7,61.5,3.9,1.8,7.2
57912,세종,2021-05-03,0,13.9,22.6,0.0,55.0,2.8,1.1,5.3
57913,세종,2021-05-04,0,16.4,22.2,6.0,71.0,3.8,1.3,11.0
57914,세종,2021-05-05,0,14.0,19.9,0.6,51.4,4.5,2.0,8.1
57915,세종,2021-05-06,0,15.0,23.0,0.0,44.5,2.7,1.2,5.7
57916,세종,2021-05-07,0,14.3,20.1,1.9,52.9,4.5,1.7,8.9
57917,세종,2021-05-08,0,14.9,22.7,0.0,57.5,4.4,1.8,7.1
57918,세종,2021-05-09,0,15.7,22.9,0.0,48.3,5.5,1.9,7.1
57919,세종,2021-05-10,0,11.5,13.4,14.8,80.9,3.0,1.4,9.7
57920,세종,2021-05-11,0,15.9,20.7,1.5,61.9,5.6,2.8,11.6
57921,세종,2021-05-12,0,19.6,25.3,0.0,41.8,4.4,2.3,13.9
57922,세종,2021-05-13,0,21.2,28.9,0.0,55.8,3.2,1.0,13.7
57923,세종,2021-05-14,0,22.7,30.5,0.0,62.0,3.3,1.2,14.9
57924,세종,2021-05-15,0,21.5,26.6,2.0,84.1,3.0,1.1,18.4
57925,세종,2021-05-16,0,20.8,22.2,30.9,93.6,2.5,1.2,17.7
57926,세종,2021-05-17,0,15.6,17.7,4.9,93.0,2.1,1.1,14.5
57927,세종,2021-05-18,0,18.2,24.2,0.0,75.6,3.1,1.1,14.5
57928,세종,2021-05-19,0,19.8,27.9,0.0,58.3,4.6,1.2,13.7
57929,세종,2021-05-20,0,16.2,19.0,15.8,83.5,3.5,1.3,15.0
57930,세종,2021-05-21,0,14.7,16.5,0.5,87.1,2.7,1.5,12.9
57931,세종,2021-05-22,0,18.0,25.3,0.0,71.3,4.2,1.4,11.7
57932,세종,2021-05-23,0,19.5,25.8,0.0,66.8,2.3,0.8,12.6
57933,세종,2021-05-24,0,19.4,24.8,0.0,53.0,4.6,1.7,15.3
57934,세종,2021-05-25,0,15.5,20.6,1.8,64.1,4.3,1.7,11.4
57935,세종,2021-05-26,0,16.6,22.9,0.0,61.1,2.9,1.0,11.1
57936,세종,2021-05-27,0,16.4,20.6,2.7,73.1,3.1,1.2,12.8
57937,세종,2021-05-28,0,14.4,18.9,38.5,81.9,6.7,1.5,11.2
57938,세종,2021-05-29,0,17.8,23.8,0.0,60.9,3.4,1.5,11.9
57939,세종,2021-05-30,0,19.3,27.3,6.6,68.0,3.1,1.1,11.5
57940,세종,2021-05-31,0,19.1,25.6,7.9,77.4,3.3,0.9,15.4
57941,세종,2021-06-01,0,21.3,27.2,0.0,64.5,2.9,1.1,16.2
57942,세종,2021-06-02,0,23.4,30.0,0.0,56.5,2.3,1.0,17.1
57943,세종,2021-06-03,0,17.8,20.3,25.5,89.0,3.7,0.8,15.3
57944,세종,2021-06-04,0,18.1,24.4,0.4,69.3,3.9,1.4,12.3
57945,세종,2021-06-05,0,20.9,26.1,0.0,65.3,3.5,1.7,15.9
57946,세종,2021-06-06,0,22.2,27.3,0.5,64.0,3.2,1.2,18.0
57947,세종,2021-06-07,0,21.7,28.3,0.0,60.6,3.0,0.8,15.7
57948,세종,2021-06-08,0,23.5,30.3,0.0,63.0,2.5,0.8,17.3
57949,세종,2021-06-09,0,25.7,32.2,0.0,63.0,2.2,0.8,19.0
57950,세종,2021-06-10,0,24.6,30.3,1.9,63.1,4.7,1.4,19.8
57951,세종,2021-06-11,0,22.6,27.7,13.7,78.8,4.6,1.4,19.2
57952,세종,2021-06-12,0,23.8,30.2,0.0,72.4,2.9,1.3,18.6
57953,세종,2021-06-13,0,23.7,30.4,0.0,76.4,3.6,1.3,20.2
57954,세종,2021-06-14,0,23.9,29.5,0.0,78.0,2.9,1.1,19.2
57955,세종,2021-06-15,0,22.2,24.2,1.1,75.5,4.2,2.1,21.2
57956,세종,2021-06-16,0,23.6,27.1,0.0,61.4,4.5,3.0,20.8
57957,세종,2021-06-17,0,21.2,24.2,0.0,74.1,3.1,1.4,19.4
57958,세종,2021-06-18,0,20.6,23.5,2.6,88.8,2.4,0.8,18.8
57959,세종,2021-06-19,0,22.2,28.6,0.0,71.8,2.4,1.1,18.0
57960,세종,2021-06-20,0,23.2,29.7,0.0,65.4,3.5,1.7,16.7
57961,세종,2021-06-21,0,23.7,29.3,0.0,61.0,5.0,1.7,18.7
57962,세종,2021-06-22,0,22.7,27.7,0.0,63.0,2.6,1.1,17.1
57963,세종,2021-06-23,0,20.3,23.5,3.6,83.5,3.2,1.5,18.4
57964,세종,2021-06-24,0,22.0,27.2,0.0,74.8,2.2,1.0,17.8
57965,세종,2021-06-25,0,23.3,29.6,4.9,71.3,2.7,1.1,17.6
57966,세종,2021-06-26,0,22.4,26.5,10.5,78.4,2.7,1.1,19.2
57967,세종,2021-06-27,0,24.4,30.4,0.0,69.1,2.6,1.1,18.7
57968,세종,2021-06-28,0,24.6,28.9,0.0,66.4,3.0,1.5,21.3
57969,세종,2021-06-29,0,23.2,29.4,3.1,80.0,3.6,1.0,19.7
57970,세종,2021-06-30,0,24.1,29.7,0.0,77.5,1.8,0.8,20.0
57971,세종,2021-07-01,0,25.9,31.5,0.0,69.6,2.6,1.1,20.5
57972,세종,2021-07-02,0,26.5,31.6,0.0,58.1,3.1,1.8,22.0
57973,세종,2021-07-03,0,23.0,26.5,60.3,78.6,4.9,2.9,20.8
57974,세종,2021-07-04,0,22.5,24.0,7.3,88.1,4.1,2.1,20.9
57975,세종,2021-07-05,0,22.1,26.2,3.2,84.9,2.2,0.9,19.9
57976,세종,2021-07-06,0,23.4,26.3,9.1,89.5,2.2,0.7,20.7
57977,세종,2021-07-07,0,25.2,28.2,27.5,91.8,2.3,0.8,22.8
57978,세종,2021-07-08,0,25.4,31.1,27.1,80.5,3.5,1.0,22.0
57979,세종,2021-07-09,0,25.1,29.8,10.1,79.6,2.5,0.9,22.3
57980,세종,2021-07-10,0,26.3,30.3,0.0,76.3,3.0,1.1,22.5
57981,세종,2021-07-11,0,25.7,30.0,0.3,80.3,2.7,1.1,23.4
57982,세종,2021-07-12,0,27.3,33.5,0.0,76.9,1.9,0.8,22.9
57983,세종,2021-07-13,0,28.3,32.8,0.0,73.4,2.9,1.0,24.3
57984,세종,2021-07-14,0,28.2,32.5,0.0,73.5,2.7,0.9,24.1
57985,세종,2021-07-15,0,28.4,34.5,0.0,70.6,3.2,0.9,24.3
57986,세종,2021-07-16,0,27.1,33.6,0.0,71.6,4.2,1.4,22.9
57987,세종,2021-07-17,0,26.5,32.0,0.0,72.1,3.9,1.8,22.2
57988,세종,2021-07-18,0,26.2,32.5,18.8,75.3,5.2,1.2,22.8
57989,세종,2021-07-19,0,26.1,32.2,3.6,80.5,2.6,0.9,22.7
57990,세종,2021-07-20,0,26.9,30.5,0.0,81.1,2.2,0.8,23.5
57991,세종,2021-07-21,0,28.9,34.3,0.0,62.3,3.3,1.5,23.1
57992,세종,2021-07-22,0,28.5,33.2,0.0,60.6,4.4,2.1,23.5
57993,세종,2021-07-23,0,29.0,34.3,0.0,62.3,4.1,1.7,24.0
57994,세종,2021-07-24,0,29.4,34.5,0.0,62.5,3.2,1.6,25.0
57995,세종,2021-07-25,0,28.9,32.4,0.0,62.1,3.4,2.1,24.8
57996,세종,2021-07-26,0,29.1,34.0,0.0,59.6,3.6,2.0,24.0
57997,세종,2021-07-27,0,29.3,34.5,0.0,58.6,3.7,1.5,23.2
57998,세종,2021-07-28,0,29.3,34.8,0.0,63.1,2.7,1.2,25.2
57999,세종,2021-07-29,0,28.8,34.1,0.0,68.5,2.2,1.1,24.1
58000,세종,2021-07-30,0,29.2,34.4,0.0,64.5,2.5,1.0,24.6
58001,세종,2021-07-31,0,28.4,33.8,13.4,75.0,2.2,0.9,24.9
58002,세종,2021-08-01,0,26.0,30.8,12.0,85.8,2.6,0.8,23.8
58003,세종,2021-08-02,0,25.4,28.4,11.5,89.6,2.0,0.7,24.0
58004,세종,2021-08-03,0,27.2,31.1,2.0,80.4,2.5,1.0,24.0
58005,세종,2021-08-04,0,28.3,32.8,0.0,72.8,2.9,0.9,24.0
58006,세종,2021-08-05,0,29.0,34.2,0.0,69.0,3.4,1.1,24.3
58007,세종,2021-08-06,0,28.2,34.5,0.0,68.9,6.0,1.4,24.7
58008,세종,2021-08-07,0,27.4,33.4,0.0,67.5,3.6,1.2,22.4
58009,세종,2021-08-08,0,26.2,29.8,0.0,74.6,3.8,1.4,23.2
58010,세종,2021-08-09,0,27.3,32.5,0.0,63.8,2.8,1.2,22.1
58011,세종,2021-08-10,0,26.5,32.0,0.0,73.3,3.9,1.3,23.0
58012,세종,2021-08-11,0,26.6,32.7,0.0,70.4,2.7,1.2,22.1
58013,세종,2021-08-12,0,26.0,32.2,0.0,71.4,3.5,1.3,22.5
58014,세종,2021-08-13,0,25.8,29.0,0.0,72.3,2.7,1.3,22.2
58015,세종,2021-08-14,0,25.3,28.8,2.3,69.4,3.4,1.5,22.0
58016,세종,2021-08-15,0,26.5,31.7,0.0,60.6,3.4,1.7,21.9
58017,세종,2021-08-16,0,26.0,30.2,0.0,58.9,4.1,2.4,21.8
58018,세종,2021-08-17,0,24.9,29.9,0.0,61.5,3.9,2.2,21.2
58019,세종,2021-08-18,0,24.0,29.9,0.0,68.4,3.9,1.6,20.0
58020,세종,2021-08-19,0,24.2,29.4,0.0,70.4,4.8,1.4,20.4
58021,세종,2021-08-20,0,25.2,31.5,0.0,68.9,3.1,1.2,20.2
58022,세종,2021-08-21,0,23.9,28.7,34.0,82.5,4.5,1.7,22.0
58023,세종,2021-08-22,0,24.7,29.1,0.0,78.9,2.6,0.9,21.9
58024,세종,2021-08-23,0,21.9,23.2,61.9,93.5,2.7,1.2,20.9
58025,세종,2021-08-24,0,23.9,27.6,25.1,88.1,3.5,1.6,21.1
58026,세종,2021-08-25,0,22.6,24.3,39.3,94.4,2.5,0.6,21.0
58027,세종,2021-08-26,0,24.7,28.7,0.0,83.5,2.0,0.7,21.4
58028,세종,2021-08-27,0,21.4,24.3,12.9,91.6,4.4,1.1,19.6
58029,세종,2021-08-28,0,22.0,25.2,0.0,85.8,2.0,0.8,19.3
58030,세종,2021-08-29,0,21.7,26.6,23.3,82.3,2.6,1.1,18.6
58031,세종,2021-08-30,0,22.2,24.9,0.4,87.8,1.6,0.6,19.6
58032,세종,2021-08-31,0,22.6,26.3,7.4,83.1,2.9,1.0,20.4
58033,세종,2021-09-01,0,23.1,25.0,63.6,89.8,3.4,1.4,21.2
58034,세종,2021-09-02,0,22.9,25.9,0.0,74.1,3.8,1.8,20.7
58035,세종,2021-09-03,0,23.2,27.7,0.0,65.8,3.7,1.8,19.0
58036,세종,2021-09-04,0,22.8,27.8,0.0,64.1,3.1,1.5,18.0
58037,세종,2021-09-05,0,21.7,24.5,0.4,71.6,3.6,1.6,18.2
58038,세종,2021-09-06,0,20.5,23.5,42.5,82.3,4.2,2.3,18.0
58039,세종,2021-09-07,0,20.6,24.2,6.7,91.1,3.0,1.3,18.2
58040,세종,2021-09-08,0,21.8,26.9,0.0,77.8,2.7,1.0,18.6
58041,세종,2021-09-09,0,21.6,28.0,0.0,81.8,2.1,0.7,16.9
58042,세종,2021-09-10,0,22.5,28.0,0.0,83.3,2.3,0.8,19.0
58043,세종,2021-09-11,0,22.9,29.4,0.0,81.0,2.6,0.9,18.5
58044,세종,2021-09-12,0,22.8,28.8,0.0,84.1,2.3,0.8,18.8
58045,세종,2021-09-13,0,23.7,27.9,0.0,68.4,4.3,2.5,20.8
58046,세종,2021-09-14,0,22.4,25.7,0.0,63.9,4.7,2.5,19.3
58047,세종,2021-09-15,0,22.9,28.3,0.0,58.1,5.5,3.0,17.9
58048,세종,2021-09-16,0,22.3,26.4,0.0,64.0,4.5,2.5,17.0
58049,세종,2021-09-17,0,19.9,22.7,7.6,87.1,3.3,1.8,17.9
58050,세종,2021-09-18,0,21.8,28.0,0.0,71.4,2.6,1.0,15.9
58051,세종,2021-09-19,0,22.3,27.9,0.0,70.1,2.9,1.1,18.0
58052,세종,2021-09-20,0,23.0,27.4,0.0,67.8,4.0,2.0,17.9
58053,세종,2021-09-21,0,22.1,26.0,46.3,82.4,2.9,1.3,20.0
58054,세종,2021-09-22,0,21.4,27.2,5.0,73.3,3.5,1.8,17.1
58055,세종,2021-09-23,0,19.9,25.5,0.0,71.0,4.5,1.5,15.0
58056,세종,2021-09-24,0,20.6,26.6,0.0,70.1,3.2,1.4,14.4
58057,세종,2021-09-25,0,20.8,24.2,0.0,72.4,4.0,1.7,17.2
58058,세종,2021-09-26,0,21.0,25.2,0.0,65.9,3.8,1.7,16.9
58059,세종,2021-09-27,0,21.6,26.7,0.0,64.9,2.9,1.7,18.2
58060,세종,2021-09-28,0,21.1,25.1,1.3,78.5,2.9,1.4,19.7
58061,세종,2021-09-29,0,21.0,23.1,11.2,94.8,2.3,0.8,19.2
58062,세종,2021-09-30,0,21.0,27.3,0.0,78.8,3.3,1.2,17.4
58063,세종,2021-10-01,0,20.6,27.2,0.0,79.4,5.9,1.0,16.4
58064,세종,2021-10-02,0,20.3,26.8,3.0,79.6,2.9,1.0,15.2
58065,세종,2021-10-03,0,21.6,29.8,0.0,73.0,2.0,0.7,15.9
58066,세종,2021-10-04,0,22.5,28.7,0.0,74.0,2.7,1.0,17.6
58067,세종,2021-10-05,0,22.9,28.6,0.0,76.0,2.9,1.0,19.0
58068,세종,2021-10-06,0,22.0,27.3,0.0,78.1,2.5,1.3,18.4
58069,세종,2021-10-07,0,19.6,22.2,4.0,91.6,3.3,0.8,18.0
58070,세종,2021-10-08,0,19.9,22.1,0.0,90.9,1.9,0.9,18.0
58071,세종,2021-10-09,0,22.5,27.6,0.0,83.0,2.6,0.7,19.2
58072,세종,2021-10-10,0,22.0,28.3,0.5,80.8,4.7,1.3,16.8
58073,세종,2021-10-11,0,15.3,18.0,13.4,81.5,4.6,1.5,12.2
58074,세종,2021-10-12,0,16.5,17.3,0.0,76.4,4.0,2.5,15.3
58075,세종,2021-10-13,0,19.4,24.4,0.0,69.8,4.2,1.9,15.8
58076,세종,2021-10-14,0,19.3,25.4,0.0,74.3,2.9,1.0,15.3
58077,세종,2021-10-15,0,18.0,21.8,4.7,87.0,2.7,0.8,15.7
58078,세종,2021-10-16,0,11.4,17.2,5.3,55.3,5.5,2.8,4.9
58079,세종,2021-10-17,0,5.6,12.2,0.0,45.8,4.1,2.1,1.2
58080,세종,2021-10-18,0,8.6,16.5,0.0,66.6,2.0,0.7,0.7
58081,세종,2021-10-19,0,9.9,15.3,5.5,78.5,4.3,1.4,4.9
58082,세종,2021-10-20,0,8.4,15.4,0.0,72.1,2.0,0.6,1.3
58083,세종,2021-10-21,0,8.8,15.8,0.0,76.5,2.2,0.8,3.8
58084,세종,2021-10-22,0,9.1,16.7,0.0,70.8,4.8,1.2,1.0
58085,세종,2021-10-23,0,10.1,18.6,0.0,69.6,2.2,0.7,3.9
58086,세종,2021-10-24,0,10.1,17.7,0.0,74.6,1.9,0.6,4.1
58087,세종,2021-10-25,0,10.2,17.6,0.0,73.1,2.7,0.8,5.1
58088,세종,2021-10-26,0,10.9,19.1,0.0,79.0,1.9,0.6,4.8
58089,세종,2021-10-27,0,12.1,19.2,0.0,67.1,4.4,1.3,6.4
58090,세종,2021-10-28,0,10.9,19.0,0.0,65.3,2.5,0.6,3.9
58091,세종,2021-10-29,0,13.2,19.2,0.0,60.9,3.7,0.9,7.3
58092,세종,2021-10-30,0,12.0,17.6,0.0,74.3,1.5,0.4,8.9
58093,세종,2021-10-31,0,12.3,19.8,0.0,81.0,2.6,0.6,6.9
58094,세종,2021-11-01,0,12.5,18.6,0.0,75.1,2.8,0.9,7.8
58095,세종,2021-11-02,0,10.9,17.0,0.0,72.9,3.4,1.1,7.3
58096,세종,2021-11-03,0,10.5,17.5,0.0,72.5,3.3,0.7,4.3
58097,세종,2021-11-04,0,12.4,19.0,0.1,78.3,2.7,0.9,7.7
58098,세종,2021-11-05,0,11.7,18.6,0.0,80.6,2.1,0.6,7.3
58099,세종,2021-11-06,0,13.3,20.1,0.0,63.4,3.0,0.9,7.1
58100,세종,2021-11-07,0,15.0,20.9,0.0,59.9,5.5,1.7,7.9
58101,세종,2021-11-08,0,9.6,15.5,21.4,76.0,4.4,1.6,5.2
58102,세종,2021-11-09,0,6.8,11.9,3.6,76.8,3.7,1.7,4.9
58103,세종,2021-11-10,0,5.2,7.8,3.2,86.4,3.4,1.0,2.6
58104,세종,2021-11-11,0,6.0,10.1,0.2,71.1,3.9,1.4,2.7
58105,세종,2021-11-12,0,5.1,8.4,0.0,73.6,4.3,1.2,2.3
58106,세종,2021-11-13,0,6.6,13.6,0.0,75.1,2.2,0.6,0.3
58107,세종,2021-11-14,0,10.1,17.3,0.0,68.5,3.3,1.0,3.7
58108,세종,2021-11-15,0,9.3,16.7,0.0,76.0,2.4,0.6,2.7
58109,세종,2021-11-16,0,7.9,15.6,0.0,64.1,4.3,0.8,2.9
58110,세종,2021-11-17,0,7.6,14.6,0.0,61.5,2.6,0.8,1.5
58111,세종,2021-11-18,0,9.7,16.4,0.0,75.3,3.1,0.9,2.8
58112,세종,2021-11-19,0,11.7,17.5,0.0,82.4,2.1,0.8,6.9
58113,세종,2021-11-20,0,10.9,16.6,0.0,80.4,1.7,0.6,7.5
58114,세종,2021-11-21,0,10.2,15.0,0.0,79.3,2.9,0.7,6.1
58115,세종,2021-11-22,0,4.3,12.3,3.5,74.0,7.0,2.3,1.0
58116,세종,2021-11-23,0,1.2,3.4,0.3,73.6,5.0,1.5,-1.7
58117,세종,2021-11-24,0,5.1,12.2,0.0,63.1,3.5,1.4,-1.5
58118,세종,2021-11-25,0,7.3,14.2,0.0,63.6,3.7,1.6,2.2
58119,세종,2021-11-26,0,4.6,11.0,0.0,60.1,3.5,1.0,-0.6
58120,세종,2021-11-27,0,3.5,9.8,0.0,54.5,1.9,0.5,-0.7
58121,세종,2021-11-28,0,4.7,13.4,0.0,55.1,1.9,0.5,-2.4
58122,세종,2021-11-29,0,6.0,12.8,0.0,68.8,1.9,0.5,-1.1
58123,세종,2021-11-30,0,6.0,9.7,28.6,77.1,4.8,1.9,2.8
