Unnamed: 0,矫档,老矫,fire,乞闭扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 惑措嚼档(%),弥措 浅加(m/s),乞闭 浅加(m/s),弥历扁柯(∑C),老 弥缴利汲(cm),角瓤嚼档,斥档,稠_厚啦,圭_厚啦,档矫_魂覆_牢立瘤荐
14777,匡魂,2024-03-03,0,6.4,11.1,0.0,47.3,5.7,2.8,0.6,0.0,41.918219400000005,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14778,匡魂,2024-03-04,0,8.1,14.3,0.1,53.9,3.8,1.5,1.5,0.0,43.4868378,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14779,匡魂,2024-03-05,0,6.8,8.4,18.3,88.4,5.7,3.0,5.6,0.0,54.7089846,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14780,匡魂,2024-03-06,0,6.3,7.8,0.3,74.3,6.4,3.8,5.0,0.0,57.63565230000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14781,匡魂,2024-03-07,0,5.1,7.9,0.4,73.0,6.2,2.1,3.4,0.0,61.1402325,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14782,匡魂,2024-03-08,0,4.5,9.3,0.0,36.0,6.3,3.3,0.6,0.0,52.4157903,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14783,匡魂,2024-03-09,0,3.1,8.7,0.0,47.5,5.2,2.3,-1.5,0.0,49.271613900000006,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14784,匡魂,2024-03-10,0,6.4,12.9,0.0,42.9,3.3,1.7,-1.1,0.0,45.4577454,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14785,匡魂,2024-03-11,0,8.4,13.5,2.2,53.8,5.8,1.9,1.8,0.0,44.8403703,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14786,匡魂,2024-03-12,0,6.7,11.9,0.7,73.6,4.1,2.3,3.1,0.0,50.84586299999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14787,匡魂,2024-03-13,0,8.3,14.8,0.0,51.4,4.0,1.8,0.2,0.0,48.435591,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14788,匡魂,2024-03-14,0,10.8,17.1,0.0,33.3,7.0,2.9,5.7,0.0,42.6243045,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14789,匡魂,2024-03-15,0,13.7,20.7,0.0,27.5,4.3,2.4,4.5,0.0,36.4105149,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14790,匡魂,2024-03-16,0,13.9,19.0,0.0,43.0,4.1,2.3,9.1,0.0,36.8732178,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14791,匡魂,2024-03-17,0,13.1,20.0,0.0,47.1,6.6,2.9,7.7,0.0,38.0423976,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14792,匡魂,2024-03-18,0,8.8,12.4,0.0,51.8,4.8,3.0,4.0,0.0,39.5719884,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14793,匡魂,2024-03-19,0,10.6,16.4,0.0,38.5,7.4,3.5,6.2,0.0,37.4362443,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14794,匡魂,2024-03-20,0,5.5,10.2,0.0,46.6,7.5,3.7,1.1,0.0,39.0100575,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14795,匡魂,2024-03-21,0,5.3,11.6,0.0,45.4,4.2,2.0,-0.9,0.0,39.956436,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14796,匡魂,2024-03-22,0,9.8,14.5,1.1,62.9,7.2,2.8,2.3,0.0,45.3218331,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14797,匡魂,2024-03-23,0,15.6,23.1,0.5,69.8,5.1,2.7,10.7,0.0,51.0029028,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14798,匡魂,2024-03-24,0,10.7,12.4,1.3,77.0,4.8,2.6,9.8,0.0,56.97376650000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14799,匡魂,2024-03-25,0,9.7,11.1,11.7,82.0,6.1,3.3,7.8,0.0,63.12279060000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14800,匡魂,2024-03-26,0,7.0,9.4,12.7,81.4,6.0,3.4,3.6,0.0,66.96122040000002,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14801,匡魂,2024-03-27,0,9.0,14.5,0.0,72.4,3.8,1.8,1.8,0.0,66.99047490000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14802,匡魂,2024-03-28,0,10.7,12.2,30.8,87.4,7.0,1.9,8.3,0.0,70.8932958,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14803,匡魂,2024-03-29,0,14.0,19.4,0.0,49.0,9.8,3.5,7.1,0.0,61.861737000000005,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14804,匡魂,2024-03-30,0,13.5,18.6,0.1,46.1,9.0,2.6,6.3,0.0,54.415524000000005,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14805,匡魂,2024-03-31,0,11.7,18.1,0.0,68.8,3.9,1.7,7.7,0.0,55.8367014,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14806,匡魂,2024-04-01,0,13.6,20.7,0.0,55.6,4.2,1.9,7.4,0.0,52.89270239999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14807,匡魂,2024-04-02,0,15.0,21.1,3.4,58.5,3.2,1.4,8.9,0.0,52.01955540000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14808,匡魂,2024-04-03,0,11.6,13.8,49.4,93.0,4.9,2.5,9.9,0.0,61.22893200000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14809,匡魂,2024-04-04,0,11.7,14.9,0.0,64.3,5.1,2.8,9.6,0.0,60.4208121,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14810,匡魂,2024-04-05,0,12.0,15.8,0.0,61.3,4.8,2.1,8.9,0.0,59.0574828,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14811,匡魂,2024-04-06,0,13.6,20.3,0.0,69.1,3.5,1.2,7.4,0.0,59.641962600000014,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14812,匡魂,2024-04-07,0,16.3,22.9,0.0,50.6,4.5,2.0,10.3,0.0,54.966988500000014,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14813,匡魂,2024-04-08,0,17.0,23.6,0.0,53.3,3.0,1.2,10.7,0.0,52.402152,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14814,匡魂,2024-04-09,0,11.1,15.4,0.0,58.6,6.5,3.8,6.9,0.0,50.9790993,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14815,匡魂,2024-04-10,0,10.5,16.5,0.0,64.8,3.4,1.5,4.7,0.0,52.85592029999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14816,匡魂,2024-04-11,0,13.8,20.3,0.0,66.9,4.6,1.3,8.7,0.0,54.9055791,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14817,匡魂,2024-04-12,0,16.1,23.4,0.0,69.3,3.9,1.5,10.0,0.0,56.78504160000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14818,匡魂,2024-04-13,0,17.0,24.6,0.0,65.4,4.6,1.3,10.8,0.0,57.58361730000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14819,匡魂,2024-04-14,0,17.5,24.1,0.0,63.3,3.4,1.3,10.2,0.0,57.4173246,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14820,匡魂,2024-04-15,0,15.5,18.2,16.5,88.5,4.5,1.7,14.3,0.0,64.67385780000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14821,匡魂,2024-04-16,0,18.2,24.8,0.0,59.5,6.5,2.1,12.4,0.0,60.83460389999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14822,匡魂,2024-04-17,0,16.0,21.7,0.0,56.3,4.8,2.4,12.1,0.0,57.1130073,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14823,匡魂,2024-04-18,0,15.3,20.6,0.0,63.4,5.4,2.0,10.5,0.0,56.5531824,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14824,匡魂,2024-04-19,0,18.8,25.7,0.0,55.6,3.2,1.4,11.2,0.0,53.95895430000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14825,匡魂,2024-04-20,0,14.9,17.4,7.9,83.8,4.2,1.6,12.8,0.0,60.6771135,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14826,匡魂,2024-04-21,0,14.6,15.4,4.0,91.5,6.1,2.5,13.9,0.0,66.8003985,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14827,匡魂,2024-04-22,0,14.0,15.9,0.0,79.3,4.8,2.9,13.1,0.0,68.45024430000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14828,匡魂,2024-04-23,0,13.1,16.2,11.7,76.5,6.1,3.4,10.8,0.0,68.87807939999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14829,匡魂,2024-04-24,0,12.7,17.6,1.0,82.9,3.5,1.2,10.1,0.0,70.8469716,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14830,匡魂,2024-04-25,0,16.7,23.7,0.0,66.4,3.3,1.5,10.2,0.0,67.5504948,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14831,匡魂,2024-04-26,0,16.6,23.7,0.0,73.8,3.2,1.0,13.4,0.0,66.4676505,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14832,匡魂,2024-04-27,0,18.2,26.3,0.0,69.3,3.6,1.3,11.9,0.0,64.0878903,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14833,匡魂,2024-04-28,0,17.1,25.3,0.0,72.0,5.3,1.7,12.6,0.0,63.66265349999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14834,匡魂,2024-04-29,0,13.5,14.2,5.1,88.3,4.5,2.9,12.6,0.0,68.35381290000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14835,匡魂,2024-04-30,0,15.6,21.7,0.1,80.6,3.9,1.8,12.6,0.0,69.10173840000002,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14836,匡魂,2024-05-01,0,12.7,16.1,0.2,67.0,5.8,3.2,9.5,0.0,66.12764879999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14837,匡魂,2024-05-02,0,13.2,18.6,0.0,69.6,4.4,1.6,7.1,0.0,64.5646053,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14838,匡魂,2024-05-03,0,16.0,23.8,0.0,61.6,4.0,1.2,8.2,0.0,61.22930099999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14839,匡魂,2024-05-04,0,17.5,23.8,0.0,68.9,3.5,1.2,8.9,0.0,60.9892923,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14840,匡魂,2024-05-05,0,17.5,19.9,15.5,87.1,7.0,2.7,16.4,0.0,65.7059826,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14841,匡魂,2024-05-06,0,19.8,25.1,30.1,73.0,7.9,3.6,16.4,0.0,65.049435,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14842,匡魂,2024-05-07,0,13.9,18.0,1.7,80.8,4.6,2.4,11.2,0.0,67.40985959999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14843,匡魂,2024-05-08,0,11.6,14.8,2.3,74.8,5.2,2.7,8.2,0.0,67.1703906,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14844,匡魂,2024-05-09,0,15.3,21.4,0.0,68.9,4.4,1.6,6.1,0.0,65.51511989999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14845,匡魂,2024-05-10,0,20.7,27.6,0.0,36.6,7.2,3.2,14.1,0.0,54.4087791,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14846,匡魂,2024-05-11,0,19.7,22.8,0.0,68.1,8.8,4.5,15.3,0.0,55.441977,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14847,匡魂,2024-05-12,0,18.8,23.4,6.1,64.8,4.9,2.0,15.6,0.0,55.6728708,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14848,匡魂,2024-05-13,0,16.4,21.4,0.0,59.8,5.9,2.4,12.4,0.0,54.0591978,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14849,匡魂,2024-05-14,0,18.0,25.2,0.0,60.6,3.4,1.2,9.5,0.0,53.3813949,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14850,匡魂,2024-05-15,0,17.9,25.9,11.0,66.6,5.4,1.7,10.0,0.0,54.91517160000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14851,匡魂,2024-05-16,0,14.4,21.8,1.3,56.3,6.6,2.6,9.0,0.0,54.03883409999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14852,匡魂,2024-05-17,0,17.9,25.8,0.0,55.6,6.9,1.9,9.2,0.0,52.1036148,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14853,匡魂,2024-05-18,0,21.3,28.9,0.0,43.6,5.1,1.8,13.3,0.0,47.2654338,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14854,匡魂,2024-05-19,1,20.3,28.1,0.0,48.9,3.1,1.3,14.1,0.0,45.6451806,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14855,匡魂,2024-05-20,0,19.6,28.5,0.0,63.5,3.8,1.7,13.9,0.0,48.8627676,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14856,匡魂,2024-05-21,0,16.0,20.5,0.0,75.3,5.9,2.3,12.7,0.0,54.44331030000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14857,匡魂,2024-05-22,0,17.8,24.3,0.0,71.0,3.0,1.2,10.3,0.0,57.4232256,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14858,匡魂,2024-05-23,0,22.2,27.0,0.0,62.4,3.1,1.4,16.0,0.0,56.9538726,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14859,匡魂,2024-05-24,0,19.5,23.0,0.0,60.8,6.8,2.7,16.7,0.0,56.56886190000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14860,匡魂,2024-05-25,0,17.7,21.4,0.0,63.6,4.6,2.1,15.0,0.0,56.95229250000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14861,匡魂,2024-05-26,0,20.1,25.6,1.1,77.6,8.7,3.0,13.0,0.0,60.9053913,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14862,匡魂,2024-05-27,0,22.0,25.3,0.0,50.1,5.0,2.5,18.7,0.0,55.00608299999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14863,匡魂,2024-05-28,0,17.4,22.0,0.0,59.6,7.3,3.3,12.5,0.0,53.87833440000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14864,匡魂,2024-05-29,0,18.0,25.9,0.0,65.1,3.2,1.4,10.2,0.0,55.0424448,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14865,匡魂,2024-05-30,0,19.6,24.8,0.0,65.6,2.9,0.9,14.5,0.0,56.0637936,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14866,匡魂,2024-05-31,0,21.5,27.6,0.0,55.5,4.2,1.5,17.3,0.0,53.6499126,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14867,匡魂,2024-06-01,0,19.9,24.1,0.0,63.1,5.2,2.1,16.6,0.0,53.7460701,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14868,匡魂,2024-06-02,0,17.6,22.4,0.0,75.3,4.8,2.0,14.0,0.0,58.44398460000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14869,匡魂,2024-06-03,0,17.8,21.5,0.1,72.8,7.4,2.3,15.4,0.0,60.64722509999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14870,匡魂,2024-06-04,0,17.3,21.3,0.0,73.3,5.8,2.3,14.0,0.0,62.1453726,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14871,匡魂,2024-06-05,0,18.5,25.5,0.0,66.6,3.9,1.3,11.8,0.0,61.16642850000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14872,匡魂,2024-06-06,0,19.6,25.2,0.0,73.3,3.1,1.1,15.1,0.0,62.8476441,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14873,匡魂,2024-06-07,0,21.4,26.8,0.0,67.0,2.9,1.0,15.5,0.0,61.86625529999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14874,匡魂,2024-06-08,0,19.4,24.2,16.5,83.3,4.4,1.1,17.2,0.0,65.63868779999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14875,匡魂,2024-06-09,0,20.0,23.3,3.7,89.9,2.4,0.4,18.1,0.0,70.34762730000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14876,匡魂,2024-06-10,0,23.6,29.9,0.0,70.9,2.7,0.8,16.6,0.0,67.92623760000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14877,匡魂,2024-06-11,0,25.2,32.3,0.0,63.8,3.2,1.2,19.4,0.0,64.33773930000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14878,匡魂,2024-06-12,0,25.0,31.0,0.0,65.9,3.0,0.9,20.1,0.0,62.219316000000006,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14879,匡魂,2024-06-13,0,25.4,31.3,0.0,62.6,4.6,1.3,20.2,0.0,59.9687763,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14880,匡魂,2024-06-14,0,24.2,29.5,0.0,67.0,3.1,1.1,18.4,0.0,59.1380949,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14881,匡魂,2024-06-15,0,24.3,29.9,24.0,72.1,3.8,1.5,20.4,0.0,59.853672900000014,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14882,匡魂,2024-06-16,0,24.2,30.1,0.0,70.3,3.7,1.6,19.7,0.0,60.48517679999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14883,匡魂,2024-06-17,0,23.0,27.8,0.0,60.0,4.4,1.5,18.9,0.0,58.0878219,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14884,匡魂,2024-06-18,0,24.9,31.2,0.0,53.6,4.1,1.4,17.6,0.0,54.41555460000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14885,匡魂,2024-06-19,0,26.7,33.2,0.0,52.1,3.0,1.4,19.8,0.0,51.51144,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14886,匡魂,2024-06-20,0,23.0,26.5,0.0,66.9,3.7,1.5,19.6,0.0,53.7632631,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14887,匡魂,2024-06-21,0,23.8,29.4,0.0,73.1,2.9,1.4,20.5,0.0,57.0195363,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14888,匡魂,2024-06-22,0,22.8,23.9,33.7,91.4,3.5,1.0,20.8,0.0,64.852458,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14889,匡魂,2024-06-23,0,24.3,27.6,0.0,83.9,2.5,0.9,22.2,0.0,68.44903860000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14890,匡魂,2024-06-24,0,25.6,30.4,0.0,72.3,6.8,2.5,21.3,0.0,67.7125311,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14891,匡魂,2024-06-25,0,23.9,28.2,0.0,54.4,3.9,1.9,20.8,0.0,61.87991790000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14892,匡魂,2024-06-26,0,22.8,27.4,0.0,58.5,3.3,1.5,18.8,0.0,58.5047271,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14893,匡魂,2024-06-27,0,21.3,24.5,0.0,70.0,2.4,1.0,17.6,0.0,59.3732664,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14894,匡魂,2024-06-28,0,23.1,27.8,0.0,74.4,3.7,1.4,18.5,0.0,60.6553509,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14895,匡魂,2024-06-29,0,23.5,28.0,35.9,85.0,5.3,2.1,19.6,0.0,64.9975203,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14896,匡魂,2024-06-30,0,25.5,27.3,10.7,84.3,7.3,3.6,23.5,0.0,68.2364574,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14897,匡魂,2024-07-01,0,26.0,30.2,0.0,77.0,3.5,1.4,23.0,0.0,68.9454885,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14898,匡魂,2024-07-02,0,23.2,25.4,48.5,91.5,4.0,1.1,21.5,0.0,73.647102,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14899,匡魂,2024-07-03,0,27.6,31.3,0.2,75.8,7.7,4.0,25.2,0.0,71.8223424,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14900,匡魂,2024-07-04,0,27.8,33.6,0.0,67.5,5.2,1.9,22.4,0.0,67.899714,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14901,匡魂,2024-07-05,0,28.5,32.7,0.0,68.5,7.1,3.1,23.1,0.0,65.0797503,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14902,匡魂,2024-07-06,0,27.1,30.5,0.0,72.6,9.3,3.2,22.2,0.0,64.36048199999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14903,匡魂,2024-07-07,0,28.3,31.9,0.0,73.0,7.1,4.1,26.0,0.0,64.2346455,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14904,匡魂,2024-07-08,0,26.6,29.2,1.6,81.0,5.3,2.8,24.3,0.0,66.03478679999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14905,匡魂,2024-07-09,0,24.5,27.4,61.3,91.4,4.3,1.4,23.0,0.0,70.96901249999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14906,匡魂,2024-07-10,0,23.0,27.0,18.0,92.5,6.0,1.7,21.3,0.0,75.04591649999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14907,匡魂,2024-07-11,0,22.8,26.0,0.0,87.0,2.7,0.9,21.2,0.0,76.2144546,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14908,匡魂,2024-07-12,0,24.7,30.4,0.0,80.5,3.4,1.1,20.9,0.0,74.937723,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14909,匡魂,2024-07-13,0,24.2,28.3,0.0,81.4,3.6,1.3,20.1,0.0,74.29989300000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14910,匡魂,2024-07-14,0,22.8,24.8,58.4,92.9,3.3,1.0,21.9,0.0,77.02105440000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14911,匡魂,2024-07-15,0,23.2,25.6,0.0,88.8,2.9,1.6,21.6,0.0,77.32880250000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14912,匡魂,2024-07-16,0,24.1,26.4,8.5,89.9,2.7,0.8,22.1,0.0,77.835402,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14913,匡魂,2024-07-17,0,26.0,29.9,0.0,83.0,5.0,2.1,22.9,0.0,76.3141425,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14914,匡魂,2024-07-18,0,27.0,29.0,0.0,80.3,7.1,3.2,25.1,0.0,74.66867639999998,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14915,匡魂,2024-07-19,0,26.0,28.7,4.0,81.9,5.1,2.2,24.2,0.0,73.96508490000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14916,匡魂,2024-07-20,0,27.6,31.5,8.7,76.6,7.6,2.9,22.5,0.0,71.47668180000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14917,匡魂,2024-07-21,0,29.4,33.0,0.0,67.6,5.8,3.4,27.1,0.0,67.1795079,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14918,匡魂,2024-07-22,0,29.4,32.7,0.0,69.4,6.5,3.2,25.7,0.0,64.672662,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14919,匡魂,2024-07-23,0,29.2,32.6,0.0,70.1,6.6,3.8,27.6,0.0,63.37140329999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14920,匡魂,2024-07-24,0,28.1,31.8,0.0,73.8,6.8,2.7,23.4,0.0,63.6658179,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14921,匡魂,2024-07-25,0,28.3,33.4,0.0,77.3,4.0,1.4,25.4,0.0,64.8654366,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14922,匡魂,2024-07-26,0,28.6,32.3,0.0,76.5,5.4,2.1,25.3,0.0,65.6522316,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14923,匡魂,2024-07-27,0,29.8,32.5,0.0,71.1,7.2,3.7,27.0,0.0,64.9006404,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14924,匡魂,2024-07-28,0,29.8,33.8,0.0,67.4,5.9,3.3,26.6,0.0,63.200996100000005,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14925,匡魂,2024-07-29,0,30.6,35.3,0.0,62.4,4.9,2.2,25.4,0.0,60.4865388,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14926,匡魂,2024-07-30,0,30.2,35.1,0.0,65.4,4.5,2.1,25.4,0.0,59.3558283,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14927,匡魂,2024-07-31,0,30.4,35.1,0.0,66.9,2.8,1.5,25.7,0.0,58.89079950000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14928,匡魂,2024-08-01,0,30.7,35.6,0.0,67.8,3.8,1.7,26.2,0.0,58.8635151,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14929,匡魂,2024-08-02,0,30.9,35.9,0.0,68.6,3.1,1.4,26.8,0.0,59.2750074,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14930,匡魂,2024-08-03,0,30.9,35.4,0.0,69.5,3.4,1.6,28.1,0.0,59.963642400000005,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14931,匡魂,2024-08-04,0,29.0,33.0,0.0,76.4,4.8,1.6,26.2,0.0,62.692160400000006,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14932,匡魂,2024-08-05,0,28.7,32.6,0.0,73.0,3.7,1.5,25.4,0.0,63.4762389,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14933,匡魂,2024-08-06,0,28.4,32.7,0.0,75.4,3.0,1.5,24.4,0.0,64.69215179999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14934,匡魂,2024-08-07,0,28.4,34.1,3.7,77.3,3.4,1.3,24.4,0.0,66.08152559999999,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14935,匡魂,2024-08-08,0,27.3,34.4,12.3,81.0,4.9,1.4,24.6,0.0,68.1358515,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14936,匡魂,2024-08-09,0,28.0,32.2,0.0,75.5,4.7,2.0,24.8,0.0,67.89211440000001,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14937,匡魂,2024-08-10,0,27.5,31.6,0.0,76.8,5.1,1.9,23.6,0.0,67.867965,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14938,匡魂,2024-08-11,0,27.2,31.8,0.0,74.8,4.3,1.9,23.5,0.0,67.3710624,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
14939,匡魂,2024-08-12,0,26.7,31.1,0.0,76.0,5.1,2.1,22.4,0.0,67.2985233,2024,0.5272389883387129,0.6282674778636228,10.450066259695998
